COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
16.0 , 4129.74358974 , 4132.30769231 , 4123.07692308 , 4143.07692308 , 4138.46153846 , 4133.84615385 , 4157.94871795 , 4136.92307692 , 4147.17948718 , 4146.66666667 , 4086.66666667 , 3397.94871795 , 4141.53846154 , 4129.74358974 , 2043.0 , 2058.0 , 3.613 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4128.20512821 , 4134.35897436 , 4131.79487179 , 4145.12820513 , 4135.8974359 , 4135.8974359 , 4156.92307692 , 4136.92307692 , 4145.12820513 , 4147.69230769 , 4085.64102564 , 3400.0 , 4142.56410256 , 4134.87179487 , 2044.0 , 2059.0 , 3.629 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4129.74358974 , 4133.84615385 , 4138.97435897 , 4138.97435897 , 4132.82051282 , 4134.35897436 , 4142.56410256 , 4136.92307692 , 4139.48717949 , 4148.20512821 , 4087.17948718 , 3403.58974359 , 4138.46153846 , 4138.46153846 , 2047.0 , 2059.0 , 3.629 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4131.79487179 , 4128.20512821 , 4140.51282051 , 4131.79487179 , 4132.30769231 , 4130.25641026 , 4131.28205128 , 4136.41025641 , 4137.94871795 , 4144.61538462 , 4086.66666667 , 3406.15384615 , 4135.38461538 , 4137.43589744 , 2049.0 , 2059.0 , 3.645 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4132.30769231 , 4131.28205128 , 4142.56410256 , 4134.35897436 , 4131.79487179 , 4131.79487179 , 4131.79487179 , 4132.30769231 , 4133.84615385 , 4141.53846154 , 4084.61538462 , 3405.64102564 , 4138.46153846 , 4135.8974359 , 2050.0 , 2059.0 , 3.645 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4131.79487179 , 4134.35897436 , 4144.61538462 , 4136.41025641 , 4131.79487179 , 4131.79487179 , 4126.66666667 , 4129.74358974 , 4130.25641026 , 4141.53846154 , 4085.64102564 , 3407.17948718 , 4137.94871795 , 4140.0 , 2051.0 , 2063.0 , 3.66 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4131.79487179 , 4131.28205128 , 4144.61538462 , 4134.87179487 , 4132.82051282 , 4129.74358974 , 4122.05128205 , 4132.82051282 , 4134.87179487 , 4142.56410256 , 4086.66666667 , 3407.17948718 , 4133.33333333 , 4138.46153846 , 2051.0 , 2065.0 , 3.66 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4131.79487179 , 4133.33333333 , 4143.07692308 , 4134.87179487 , 4132.30769231 , 4130.25641026 , 4127.17948718 , 4135.38461538 , 4139.48717949 , 4141.53846154 , 4086.66666667 , 3407.17948718 , 4136.41025641 , 4137.43589744 , 2050.0 , 2067.0 , 3.681 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4131.28205128 , 4136.92307692 , 4140.0 , 4135.8974359 , 4132.30769231 , 4132.30769231 , 4141.02564103 , 4133.33333333 , 4138.97435897 , 4141.02564103 , 4085.64102564 , 3404.61538462 , 4139.48717949 , 4137.43589744 , 2049.0 , 2069.0 , 3.682 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4134.35897436 , 4134.35897436 , 4135.38461538 , 4134.35897436 , 4132.30769231 , 4129.23076923 , 4145.64102564 , 4134.35897436 , 4142.05128205 , 4145.64102564 , 4085.64102564 , 3408.71794872 , 4137.94871795 , 4140.0 , 2046.0 , 2069.0 , 3.682 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4136.41025641 , 4131.28205128 , 4135.8974359 , 4131.28205128 , 4132.30769231 , 4130.25641026 , 4139.48717949 , 4137.94871795 , 4144.1025641 , 4147.17948718 , 4086.66666667 , 3409.23076923 , 4137.94871795 , 4137.43589744 , 2042.0 , 2069.0 , 3.698 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4136.92307692 , 4131.79487179 , 4137.94871795 , 4131.79487179 , 4130.76923077 , 4131.79487179 , 4132.30769231 , 4135.8974359 , 4138.46153846 , 4142.56410256 , 4087.17948718 , 3410.25641026 , 4138.97435897 , 4137.43589744 , 2042.0 , 2068.0 , 3.698 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4133.84615385 , 4132.82051282 , 4133.84615385 , 4136.41025641 , 4130.76923077 , 4130.76923077 , 4137.43589744 , 4134.35897436 , 4136.41025641 , 4142.56410256 , 4083.07692308 , 3412.30769231 , 4138.46153846 , 4138.97435897 , 2038.0 , 2064.0 , 3.714 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4136.41025641 , 4131.79487179 , 4133.84615385 , 4136.92307692 , 4130.76923077 , 4132.82051282 , 4133.33333333 , 4137.43589744 , 4138.97435897 , 4147.17948718 , 4084.1025641 , 3413.33333333 , 4137.94871795 , 4143.58974359 , 2036.0 , 2063.0 , 3.714 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4136.41025641 , 4131.79487179 , 4138.97435897 , 4137.94871795 , 4132.30769231 , 4138.46153846 , 4129.74358974 , 4141.02564103 , 4142.56410256 , 4146.66666667 , 4088.20512821 , 3407.17948718 , 4136.41025641 , 4138.46153846 , 2034.0 , 2061.0 , 3.729 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4134.87179487 , 4134.35897436 , 4144.61538462 , 4140.0 , 4132.82051282 , 4137.43589744 , 4122.05128205 , 4133.33333333 , 4139.48717949 , 4140.51282051 , 4086.66666667 , 3409.74358974 , 4137.94871795 , 4137.94871795 , 2031.0 , 2060.0 , 3.729 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4133.33333333 , 4134.87179487 , 4139.48717949 , 4140.0 , 4133.33333333 , 4136.92307692 , 4127.69230769 , 4130.25641026 , 4137.43589744 , 4138.46153846 , 4081.53846154 , 3409.74358974 , 4140.51282051 , 4136.92307692 , 2031.0 , 2057.0 , 3.745 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4134.87179487 , 4133.84615385 , 4136.92307692 , 4138.97435897 , 4133.33333333 , 4138.97435897 , 4134.87179487 , 4134.87179487 , 4136.41025641 , 4139.48717949 , 4083.07692308 , 3404.61538462 , 4137.94871795 , 4137.43589744 , 2029.0 , 2056.0 , 3.745 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4132.30769231 , 4135.38461538 , 4134.87179487 , 4141.02564103 , 4134.35897436 , 4140.51282051 , 4138.97435897 , 4137.94871795 , 4138.97435897 , 4141.53846154 , 4085.12820513 , 3403.58974359 , 4132.30769231 , 4133.33333333 , 2029.0 , 2055.0 , 3.761 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4133.33333333 , 4136.92307692 , 4135.8974359 , 4142.56410256 , 4134.87179487 , 4134.87179487 , 4132.30769231 , 4136.92307692 , 4142.05128205 , 4144.1025641 , 4083.07692308 , 3405.64102564 , 4131.28205128 , 4131.28205128 , 2029.0 , 2057.0 , 3.761 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4132.82051282 , 4133.33333333 , 4136.92307692 , 4141.53846154 , 4134.35897436 , 4131.79487179 , 4135.38461538 , 4138.46153846 , 4140.51282051 , 4144.1025641 , 4082.05128205 , 3403.58974359 , 4132.82051282 , 4132.82051282 , 2028.0 , 2056.0 , 3.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4134.87179487 , 4132.82051282 , 4136.92307692 , 4138.46153846 , 4132.82051282 , 4132.30769231 , 4138.97435897 , 4134.87179487 , 4138.46153846 , 4143.07692308 , 4084.1025641 , 3403.07692308 , 4133.33333333 , 4136.92307692 , 2030.0 , 2057.0 , 3.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4137.43589744 , 4134.87179487 , 4132.82051282 , 4135.38461538 , 4131.28205128 , 4133.33333333 , 4138.97435897 , 4132.82051282 , 4138.97435897 , 4141.53846154 , 4085.64102564 , 3404.61538462 , 4135.8974359 , 4136.92307692 , 2028.0 , 2057.0 , 3.799 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4137.43589744 , 4136.41025641 , 4133.33333333 , 4135.8974359 , 4130.76923077 , 4131.28205128 , 4139.48717949 , 4134.87179487 , 4138.97435897 , 4142.56410256 , 4082.05128205 , 3404.1025641 , 4135.8974359 , 4132.30769231 , 2029.0 , 2057.0 , 3.799 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4133.84615385 , 4134.35897436 , 4135.8974359 , 4138.97435897 , 4132.82051282 , 4131.28205128 , 4140.51282051 , 4133.33333333 , 4136.41025641 , 4145.64102564 , 4080.51282051 , 3405.64102564 , 4134.87179487 , 4132.30769231 , 2029.0 , 2059.0 , 3.814 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4132.82051282 , 4133.33333333 , 4136.92307692 , 4138.97435897 , 4136.41025641 , 4131.79487179 , 4143.58974359 , 4133.33333333 , 4136.92307692 , 4143.58974359 , 4082.05128205 , 3403.07692308 , 4137.43589744 , 4130.76923077 , 2030.0 , 2060.0 , 3.814 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4135.38461538 , 4133.84615385 , 4138.46153846 , 4133.84615385 , 4134.87179487 , 4132.30769231 , 4139.48717949 , 4135.38461538 , 4135.38461538 , 4138.97435897 , 4084.61538462 , 3402.05128205 , 4140.51282051 , 4133.84615385 , 2030.0 , 2061.0 , 3.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4135.38461538 , 4133.33333333 , 4139.48717949 , 4133.84615385 , 4134.87179487 , 4134.87179487 , 4138.46153846 , 4135.8974359 , 4135.8974359 , 4142.56410256 , 4082.05128205 , 3401.53846154 , 4137.43589744 , 4135.38461538 , 2030.0 , 2063.0 , 3.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4136.41025641 , 4132.30769231 , 4138.46153846 , 4134.87179487 , 4132.82051282 , 4132.30769231 , 4133.84615385 , 4133.33333333 , 4136.92307692 , 4143.58974359 , 4084.1025641 , 3407.69230769 , 4136.41025641 , 4138.97435897 , 2032.0 , 2067.0 , 3.845 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4135.38461538 , 4133.84615385 , 4135.38461538 , 4135.8974359 , 4129.74358974 , 4130.25641026 , 4137.43589744 , 4134.87179487 , 4136.92307692 , 4140.51282051 , 4085.64102564 , 3404.61538462 , 4139.48717949 , 4134.35897436 , 2032.0 , 2068.0 , 3.845 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4135.38461538 , 4131.79487179 , 4136.92307692 , 4133.84615385 , 4130.25641026 , 4128.20512821 , 4134.87179487 , 4133.33333333 , 4134.35897436 , 4141.02564103 , 4085.12820513 , 3404.61538462 , 4138.46153846 , 4135.8974359 , 2033.0 , 2069.0 , 3.861 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4134.87179487 , 4129.74358974 , 4136.41025641 , 4134.87179487 , 4134.35897436 , 4128.71794872 , 4140.0 , 4132.30769231 , 4140.0 , 4143.07692308 , 4086.15384615 , 3406.15384615 , 4134.87179487 , 4135.8974359 , 2033.0 , 2064.0 , 3.861 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4136.41025641 , 4132.82051282 , 4137.43589744 , 4134.35897436 , 4131.79487179 , 4130.25641026 , 4137.94871795 , 4133.84615385 , 4141.02564103 , 4139.48717949 , 4086.66666667 , 3409.23076923 , 4133.84615385 , 4136.92307692 , 2033.0 , 2062.0 , 3.877 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4134.87179487 , 4133.33333333 , 4136.41025641 , 4136.92307692 , 4132.82051282 , 4132.30769231 , 4140.0 , 4136.41025641 , 4137.43589744 , 4140.51282051 , 4081.53846154 , 3401.02564103 , 4134.87179487 , 4131.79487179 , 2032.0 , 2055.0 , 3.883 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4132.82051282 , 4131.28205128 , 4137.94871795 , 4137.43589744 , 4134.35897436 , 4132.30769231 , 4131.79487179 , 4136.92307692 , 4136.92307692 , 4142.05128205 , 4082.56410256 , 3401.53846154 , 4136.41025641 , 4131.79487179 , 2033.0 , 2053.0 , 3.883 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4131.28205128 , 4132.30769231 , 4135.8974359 , 4137.43589744 , 4132.30769231 , 4135.8974359 , 4128.20512821 , 4136.92307692 , 4139.48717949 , 4139.48717949 , 4086.66666667 , 3404.61538462 , 4136.41025641 , 4131.28205128 , 2034.0 , 2054.0 , 3.898 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4131.28205128 , 4132.82051282 , 4137.43589744 , 4138.46153846 , 4132.82051282 , 4136.92307692 , 4122.05128205 , 4135.38461538 , 4137.94871795 , 4141.02564103 , 4083.07692308 , 3404.61538462 , 4134.87179487 , 4131.79487179 , 2033.0 , 2053.0 , 3.898 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4127.17948718 , 4130.76923077 , 4137.43589744 , 4136.41025641 , 4135.38461538 , 4132.30769231 , 4123.58974359 , 4134.87179487 , 4138.97435897 , 4144.61538462 , 4080.51282051 , 3405.12820513 , 4133.84615385 , 4130.76923077 , 2033.0 , 2056.0 , 3.914 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4130.25641026 , 4130.25641026 , 4137.43589744 , 4132.82051282 , 4132.30769231 , 4130.76923077 , 4126.66666667 , 4132.82051282 , 4138.97435897 , 4141.53846154 , 4083.58974359 , 3407.17948718 , 4135.8974359 , 4134.35897436 , 2035.0 , 2060.0 , 3.914 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4133.84615385 , 4130.76923077 , 4133.84615385 , 4132.30769231 , 4131.79487179 , 4127.69230769 , 4134.87179487 , 4133.33333333 , 4136.92307692 , 4140.51282051 , 4084.1025641 , 3406.15384615 , 4137.43589744 , 4137.94871795 , 2036.0 , 2061.0 , 3.93 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4133.84615385 , 4131.79487179 , 4134.35897436 , 4135.8974359 , 4133.33333333 , 4122.56410256 , 4138.46153846 , 4135.8974359 , 4136.41025641 , 4144.1025641 , 4083.58974359 , 3406.15384615 , 4136.41025641 , 4137.43589744 , 2034.0 , 2062.0 , 3.93 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4131.28205128 , 4132.30769231 , 4133.84615385 , 4137.94871795 , 4129.74358974 , 4125.64102564 , 4136.92307692 , 4135.8974359 , 4137.43589744 , 4143.58974359 , 4083.58974359 , 3408.71794872 , 4137.43589744 , 4135.8974359 , 2034.0 , 2063.0 , 3.945 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4134.35897436 , 4131.79487179 , 4134.87179487 , 4135.38461538 , 4128.20512821 , 4129.74358974 , 4137.43589744 , 4130.76923077 , 4137.94871795 , 4143.07692308 , 4082.05128205 , 3407.17948718 , 4135.8974359 , 4138.46153846 , 2034.0 , 2059.0 , 3.945 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4138.46153846 , 4130.25641026 , 4137.94871795 , 4132.82051282 , 4130.76923077 , 4127.17948718 , 4135.8974359 , 4131.79487179 , 4137.43589744 , 4146.66666667 , 4086.15384615 , 3407.17948718 , 4134.35897436 , 4144.1025641 , 2034.0 , 2057.0 , 3.961 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4134.35897436 , 4131.28205128 , 4140.51282051 , 4134.35897436 , 4131.79487179 , 4128.71794872 , 4134.35897436 , 4135.38461538 , 4136.92307692 , 4145.12820513 , 4089.23076923 , 3408.71794872 , 4136.92307692 , 4138.46153846 , 2034.0 , 2055.0 , 3.961 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4127.69230769 , 4132.82051282 , 4140.51282051 , 4133.84615385 , 4131.28205128 , 4131.79487179 , 4126.66666667 , 4134.35897436 , 4134.87179487 , 4140.0 , 4085.12820513 , 3413.33333333 , 4140.51282051 , 4134.35897436 , 2035.0 , 2053.0 , 3.979 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4127.17948718 , 4133.84615385 , 4140.0 , 4134.35897436 , 4134.87179487 , 4133.84615385 , 4126.15384615 , 4134.87179487 , 4137.94871795 , 4141.53846154 , 4081.53846154 , 3408.71794872 , 4136.92307692 , 4131.28205128 , 2033.0 , 2051.0 , 3.983 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4132.30769231 , 4132.30769231 , 4141.53846154 , 4134.35897436 , 4134.87179487 , 4133.33333333 , 4123.58974359 , 4134.87179487 , 4139.48717949 , 4143.58974359 , 4082.05128205 , 3407.69230769 , 4136.41025641 , 4133.84615385 , 2034.0 , 2054.0 , 3.983 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4130.25641026 , 4131.79487179 , 4138.97435897 , 4133.33333333 , 4131.79487179 , 4131.79487179 , 4130.25641026 , 4136.41025641 , 4137.94871795 , 4141.53846154 , 4081.53846154 , 3409.23076923 , 4138.97435897 , 4130.76923077 , 2032.0 , 2052.0 , 3.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4132.82051282 , 4131.79487179 , 4137.43589744 , 4130.76923077 , 4130.76923077 , 4128.71794872 , 4131.79487179 , 4135.38461538 , 4135.8974359 , 4142.56410256 , 4084.61538462 , 3411.28205128 , 4137.94871795 , 4132.82051282 , 2032.0 , 2054.0 , 3.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4136.41025641 , 4130.25641026 , 4134.35897436 , 4132.82051282 , 4131.28205128 , 4130.25641026 , 4135.38461538 , 4137.43589744 , 4139.48717949 , 4146.66666667 , 4085.64102564 , 3410.25641026 , 4135.8974359 , 4135.38461538 , 2032.0 , 2054.0 , 4.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4137.94871795 , 4130.25641026 , 4134.35897436 , 4133.33333333 , 4129.74358974 , 4128.71794872 , 4134.35897436 , 4136.41025641 , 4138.46153846 , 4142.56410256 , 4084.1025641 , 3411.28205128 , 4136.41025641 , 4141.02564103 , 2033.0 , 2056.0 , 4.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4134.87179487 , 4130.76923077 , 4133.84615385 , 4134.35897436 , 4130.76923077 , 4127.69230769 , 4137.94871795 , 4134.87179487 , 4136.41025641 , 4140.51282051 , 4087.17948718 , 3405.64102564 , 4135.8974359 , 4137.94871795 , 2034.0 , 2055.0 , 4.03 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4135.8974359 , 4132.30769231 , 4135.38461538 , 4134.87179487 , 4132.30769231 , 4129.74358974 , 4133.84615385 , 4135.38461538 , 4136.92307692 , 4145.12820513 , 4090.76923077 , 3404.61538462 , 4136.41025641 , 4136.92307692 , 2033.0 , 2056.0 , 4.03 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4134.87179487 , 4134.35897436 , 4133.33333333 , 4135.8974359 , 4132.30769231 , 4134.35897436 , 4133.33333333 , 4137.43589744 , 4138.97435897 , 4144.61538462 , 4084.1025641 , 3405.12820513 , 4136.92307692 , 4134.35897436 , 2032.0 , 2054.0 , 4.045 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4135.38461538 , 4133.84615385 , 4134.35897436 , 4136.41025641 , 4133.33333333 , 4134.87179487 , 4130.25641026 , 4135.8974359 , 4137.94871795 , 4139.48717949 , 4078.97435897 , 3404.1025641 , 4136.41025641 , 4133.84615385 , 2034.0 , 2055.0 , 4.045 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4133.33333333 , 4129.74358974 , 4134.35897436 , 4136.41025641 , 4134.35897436 , 4134.35897436 , 4132.30769231 , 4134.87179487 , 4140.0 , 4141.53846154 , 4083.58974359 , 3402.56410256 , 4135.38461538 , 4135.8974359 , 2033.0 , 2054.0 , 4.061 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4132.30769231 , 4131.79487179 , 4137.94871795 , 4136.41025641 , 4132.82051282 , 4132.82051282 , 4132.30769231 , 4135.38461538 , 4140.0 , 4144.61538462 , 4085.12820513 , 3402.56410256 , 4134.35897436 , 4135.38461538 , 2034.0 , 2054.0 , 4.061 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4133.84615385 , 4136.41025641 , 4139.48717949 , 4135.38461538 , 4133.33333333 , 4133.84615385 , 4128.71794872 , 4135.38461538 , 4137.94871795 , 4144.1025641 , 4082.05128205 , 3402.05128205 , 4135.38461538 , 4130.25641026 , 2031.0 , 2053.0 , 4.082 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4136.92307692 , 4134.35897436 , 4138.97435897 , 4135.8974359 , 4133.33333333 , 4133.84615385 , 4124.61538462 , 4134.35897436 , 4137.94871795 , 4145.12820513 , 4082.05128205 , 3405.64102564 , 4137.43589744 , 4131.79487179 , 2032.0 , 2052.0 , 4.083 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4133.84615385 , 4131.28205128 , 4134.87179487 , 4136.92307692 , 4134.87179487 , 4132.30769231 , 4128.20512821 , 4135.8974359 , 4138.46153846 , 4146.15384615 , 4083.07692308 , 3408.71794872 , 4136.41025641 , 4138.46153846 , 2033.0 , 2052.0 , 4.083 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4131.79487179 , 4133.84615385 , 4135.38461538 , 4135.8974359 , 4135.38461538 , 4132.30769231 , 4132.82051282 , 4135.8974359 , 4137.43589744 , 4142.56410256 , 4081.53846154 , 3407.17948718 , 4133.33333333 , 4134.35897436 , 2035.0 , 2052.0 , 4.098 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4132.82051282 , 4134.35897436 , 4137.43589744 , 4132.82051282 , 4130.76923077 , 4134.35897436 , 4128.20512821 , 4136.41025641 , 4136.92307692 , 4138.97435897 , 4082.56410256 , 3408.20512821 , 4134.87179487 , 4131.79487179 , 2035.0 , 2052.0 , 4.114 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4133.33333333 , 4132.82051282 , 4137.43589744 , 4135.8974359 , 4130.25641026 , 4135.38461538 , 4129.23076923 , 4136.41025641 , 4138.46153846 , 4142.05128205 , 4084.1025641 , 3404.1025641 , 4133.33333333 , 4131.79487179 , 2035.0 , 2052.0 , 4.114 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4134.35897436 , 4132.30769231 , 4135.8974359 , 4137.43589744 , 4132.82051282 , 4133.33333333 , 4132.30769231 , 4133.84615385 , 4138.46153846 , 4142.05128205 , 4084.1025641 , 3405.12820513 , 4131.79487179 , 4134.87179487 , 2035.0 , 2052.0 , 4.13 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4132.82051282 , 4131.28205128 , 4133.84615385 , 4134.35897436 , 4132.30769231 , 4131.28205128 , 4135.38461538 , 4135.38461538 , 4139.48717949 , 4136.92307692 , 4083.58974359 , 3406.66666667 , 4135.38461538 , 4132.82051282 , 2034.0 , 2050.0 , 4.13 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4134.35897436 , 4129.74358974 , 4135.38461538 , 4133.84615385 , 4130.25641026 , 4127.69230769 , 4127.17948718 , 4137.43589744 , 4141.02564103 , 4134.87179487 , 4084.1025641 , 3407.17948718 , 4139.48717949 , 4135.8974359 , 2035.0 , 2050.0 , 4.145 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4133.84615385 , 4131.79487179 , 4137.43589744 , 4138.46153846 , 4134.87179487 , 4128.71794872 , 4129.23076923 , 4137.94871795 , 4143.58974359 , 4140.0 , 4082.05128205 , 3404.61538462 , 4138.97435897 , 4136.41025641 , 2034.0 , 2049.0 , 4.145 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4134.87179487 , 4133.84615385 , 4139.48717949 , 4136.41025641 , 4134.87179487 , 4130.76923077 , 4129.74358974 , 4135.38461538 , 4141.53846154 , 4143.07692308 , 4082.56410256 , 3408.20512821 , 4136.41025641 , 4136.92307692 , 2033.0 , 2048.0 , 4.145 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4133.84615385 , 4133.84615385 , 4137.43589744 , 4135.8974359 , 4133.33333333 , 4132.30769231 , 4134.35897436 , 4137.94871795 , 4140.51282051 , 4143.07692308 , 4083.07692308 , 3406.66666667 , 4134.87179487 , 4132.30769231 , 2032.0 , 2047.0 , 4.161 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4136.41025641 , 4133.33333333 , 4137.94871795 , 4138.46153846 , 4136.41025641 , 4132.30769231 , 4132.30769231 , 4136.92307692 , 4137.94871795 , 4140.51282051 , 4080.51282051 , 3406.66666667 , 4134.87179487 , 4134.35897436 , 2034.0 , 2047.0 , 4.177 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4134.35897436 , 4132.30769231 , 4132.82051282 , 4137.94871795 , 4136.92307692 , 4132.30769231 , 4136.92307692 , 4136.41025641 , 4137.94871795 , 4140.51282051 , 4080.0 , 3407.69230769 , 4136.92307692 , 4132.82051282 , 2034.0 , 2047.0 , 4.183 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4136.41025641 , 4133.84615385 , 4131.79487179 , 4135.8974359 , 4133.33333333 , 4130.76923077 , 4134.35897436 , 4137.43589744 , 4139.48717949 , 4142.05128205 , 4084.61538462 , 3408.71794872 , 4138.46153846 , 4132.30769231 , 2034.0 , 2042.0 , 4.183 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4137.94871795 , 4135.38461538 , 4133.33333333 , 4135.8974359 , 4134.87179487 , 4130.76923077 , 4135.38461538 , 4137.94871795 , 4137.43589744 , 4142.56410256 , 4085.12820513 , 3405.12820513 , 4135.8974359 , 4133.33333333 , 2034.0 , 2040.0 , 4.198 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4136.41025641 , 4134.87179487 , 4138.46153846 , 4135.38461538 , 4136.92307692 , 4130.76923077 , 4132.82051282 , 4136.41025641 , 4134.35897436 , 4141.53846154 , 4081.53846154 , 3405.64102564 , 4132.30769231 , 4136.41025641 , 2035.0 , 2038.0 , 4.198 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4134.35897436 , 4134.35897436 , 4137.43589744 , 4136.41025641 , 4136.92307692 , 4134.35897436 , 4129.74358974 , 4136.41025641 , 4135.8974359 , 4141.53846154 , 4080.51282051 , 3405.12820513 , 4132.82051282 , 4135.8974359 , 2037.0 , 2036.0 , 4.214 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4137.94871795 , 4134.35897436 , 4138.97435897 , 4137.43589744 , 4135.8974359 , 4135.8974359 , 4123.07692308 , 4137.43589744 , 4138.97435897 , 4140.51282051 , 4082.05128205 , 3406.15384615 , 4133.33333333 , 4137.94871795 , 2039.0 , 2036.0 , 4.214 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4136.92307692 , 4134.35897436 , 4141.53846154 , 4133.84615385 , 4133.84615385 , 4132.30769231 , 4120.51282051 , 4136.41025641 , 4137.43589744 , 4142.05128205 , 4082.05128205 , 3409.23076923 , 4134.35897436 , 4140.0 , 2040.0 , 2034.0 , 4.23 , 0.0 , 0.0 , 0.0 , 0.0 , 

